record_id,type_id,char_id,value,confidence,articulation,source_ref,source_lang,coder,source_read,reviewed_by,review_status,notes
LM-0409,craft_widows_fund_edinburgh,MB1,occupation,high,.NR,"Allen 2022, 238",en,ai,partial,none,unreviewed,Members of the incorporation of Mary's Chapel. The scheme sits inside the craft body and is not open beyond it.
LM-0410,craft_widows_fund_edinburgh,MB2,1,high,articulated,"Allen 2022, 239",en,ai,partial,none,unreviewed,"Subscribers only, and entry is time-barred: the first annuities were payable only to widows of contributors who died after Martinmas 1774, six years after adoption, because the capital was not yet raised. Interim widows fell back on the discretionary pensions of craft_pension_edinburgh."
LM-0411,craft_widows_fund_edinburgh,MB3,voluntary,high,articulated,"Allen 2022, 239",en,ai,partial,none,unreviewed,"THE REVERSAL FROM craft_pension_edinburgh. Capital came from the incorporation's funds, from the deacons, and 'from the individual members who OPTED INTO the scheme'. The scheme was itself adopted by vote — forty-three to thirteen on 8 March 1768."
LM-0412,craft_widows_fund_edinburgh,CN1,ex-ante-periodic,high,articulated,"Allen 2022, 239",en,ai,partial,none,unreviewed,"Quarterly contributions from subscribers over six years to build the target capital, alongside investment of the fund 'upon proper security, bearing interest'."
LM-0413,craft_widows_fund_edinburgh,CN2,.NR,.NR,.NR,"Allen 2022, 239",en,ai,partial,none,unreviewed,"Whether subscriptions were flat or graded by age is not stated. This matters: an age-graded contribution would be the first true risk-differentiated premium in the census, and Webster's involvement makes it possible, but Allen does not say."
LM-0414,craft_widows_fund_edinburgh,CN3,.NR,.NR,.NR,Allen 2022,en,ai,partial,none,unreviewed,Not addressed.
LM-0415,craft_widows_fund_edinburgh,HZ1,.NR,.NR,.NR,Allen 2022,en,ai,partial,none,unreviewed,"Not addressed. Mortality across a single craft in one burgh is idiosyncratic in ordinary years and covariate in epidemic ones, but Allen does not raise the question."
LM-0416,craft_widows_fund_edinburgh,PY0,individual-indemnity,high,.NR,"Allen 2022, 239",en,ai,partial,none,unreviewed,An annuity to the named widow of a deceased subscriber.
LM-0417,craft_widows_fund_edinburgh,PY1,life-event,high,articulated,"Allen 2022, 237-239",en,ai,partial,none,unreviewed,"The trigger is the subscriber's death, not any assessment of the widow's circumstances — 'a fairer system which paid out to ALL contributors'. That is the whole point of the reform, and it is what separates this row from craft_pension_edinburgh PY1=need-assessed. Joins the tontines and the priced life annuity as a life-event form."
LM-0418,craft_widows_fund_edinburgh,PY2,.NR,.NR,.NR,"Allen 2022, 239",en,ai,partial,none,unreviewed,"NO FITTING VALUE. Once the capital was raised 'the widows were to receive an equally divided portion of its annual produce'. Equal division of a fund's income among all eligible claimants is not rotation, auction, indemnity or need-assessment, and PY2 has no state for it. Recorded rather than forced."
LM-0419,craft_widows_fund_edinburgh,PY3,0,high,articulated,"Allen 2022, 239",en,ai,partial,none,unreviewed,"NOT CAPPED, AND THAT IS THE STRUCTURE. The annuity is 'an equally divided portion of [the capital's] annual produce', so it floats with the fund's income and the number of widows rather than being fixed. The interim rate was £10 sterling only because the capital was still being raised. Contrast craft_pension_edinburgh PY3=1, a fixed quarterly sum."
LM-0420,craft_widows_fund_edinburgh,LS1,residual-on-fund,high,articulated,"Allen 2022, 239",en,ai,partial,none,unreviewed,"There is no unmet loss to distribute because the entitlement IS a share of the fund's produce — shortfall is absorbed automatically by the size of each portion. Second form in the census on this value, and the only one where it is the scheme's design rather than a fallback."
LM-0421,craft_widows_fund_edinburgh,LS2,1,high,articulated,"Allen 2022, 239",en,ai,partial,none,unreviewed,"THE HINGE. Subscribers' widows hold a claim on the fund's annual produce as of right. craft_pension_edinburgh has LS2=0 — a pension granted 'during their pleasure'. One institution, two regimes, opposite values, and Allen's argument is that the 1768 scheme existed precisely to convert the one into the other."
LM-0422,craft_widows_fund_edinburgh,LS3,.NR,.NR,.NR,Allen 2022,en,ai,partial,none,unreviewed,Whether subscribers could be called on beyond their contributions is not addressed.
LM-0423,craft_widows_fund_edinburgh,VF1,.NR,.NR,.NR,"Allen 2022, 239",en,ai,partial,none,unreviewed,"Not described. With a life-event trigger there is little to verify beyond the fact of death and of subscription, and Allen does not record how either was established."
LM-0424,craft_widows_fund_edinburgh,GV1,collective,high,articulated,"Allen 2022, 239",en,ai,partial,none,unreviewed,"Adopted by ballot of the membership — 'passed by forty-three votes to thirteen' on 8 March 1768, after printed details were circulated by Balfour & Smellie 'for the members to consider before voting on its adoption'."
LM-0425,craft_widows_fund_edinburgh,DR1,open-ended,high,.NR,"Allen 2022, 237-239",en,ai,partial,none,unreviewed,A standing annuity fund built on permanent invested capital.
LM-0426,craft_widows_fund_edinburgh,DR2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where DR1 is open-ended. Propagated .NA.
LM-0427,craft_widows_fund_edinburgh,RB3,.NR,.NR,.NR,"Allen 2022, 239",en,ai,partial,none,unreviewed,"No advance is made to members. The fund's own capital was invested 'upon proper security, bearing interest', but that is the fund as lender, not as borrower, and RB3 asks about the latter."
LM-0428,craft_widows_fund_edinburgh,PR1,P,medium,.NR,"Allen 2022, 237-239",en,ai,partial,none,unreviewed,"HALF-PRESENT, AND THE DISTINCTION IS WORTH THE CELL. Actuarial expertise is directly present: the scheme was built with Dr Alexander Webster, an architect of the 1744 Scottish ministers' fund which Hare and Scott call the first actuarially-based fund in the world, and Allen calls the response 'decidedly actuarial'. But the mechanism Allen describes is capital accumulation against a £5,500 target with the produce divided equally — a savings pool, not a premium priced against a survival function — and he nowhere says contributions were graded by age. So expertise attaches to the DESIGN PROCESS and not demonstrably to the INSTRUMENT. Compare widows_fund_scotland PR1=1, which rests on an unverified citation and should be checked against Hare and Scott 1992 before either cell is relied on."
LM-0429,friendly_society_england,MC1,pooling,high,.NR,"Prom 2010, 888-893",en,ai,partial,none,unreviewed,"Lodge members contribute and lodge members are relieved; 'local clubs managed their own funds, elected officers, and ran their own affairs'. No outsider bears anything."
LM-0430,friendly_society_england,MB1,locality,medium,.NR,"Prom 2010, 888-890",en,ai,partial,none,unreviewed,"The lodge is the unit and it is local — the Stanhope Agricultural Oddfellows Lodge in Durham, the Hartlepool Star of Temperance, the Halifax Crown Lodge. Membership crosses trades within a locality: Prom's lodges hold 'miners, artisans, and agricultural laborers' together. Not occupation, which distinguishes this from the guild forms."
LM-0431,friendly_society_england,MB2,1,high,articulated,"Prom 2010, 894",en,ai,partial,none,unreviewed,"AGE-CAPPED ENTRY, AND THE CAP HAS TEETH: 'the standard admissions policies of nearly every friendly society banned new members after that age [forty]'. Prom's point is the consequence — expulsion after forty 'essentially left members … unable to secure any sickness insurance or medical care for the rest of their lives'. An adverse-selection control whose bite is measured in the impossibility of re-entry."
LM-0432,friendly_society_england,MB3,voluntary,high,.NR,"Prom 2010, 888-890",en,ai,partial,none,unreviewed,Subscription to a lodge; no compulsion.
LM-0433,friendly_society_england,CN1,ex-ante-periodic,high,.NR,"Prom 2010, 893",en,ai,partial,none,unreviewed,Regular contributions in advance of claim; Prom's evidence is members falling 'weeks behind in their payments'.
LM-0434,friendly_society_england,CN2,.NR,.NR,.NR,Prom 2010,en,ai,partial,none,unreviewed,"Contribution rates are not given. Prom's sources are lodge minute and fines books, which record discipline rather than tariffs."
LM-0435,friendly_society_england,CN3,P,high,articulated,"Prom 2010, 893",en,ai,partial,none,unreviewed,"HALF-PRESENT, AND THE GAP BETWEEN NORM AND PRACTICE IS THE DATUM. The rule was enforceable and the practice was not: 'Although national leaders tended to discourage the practice, members were usually granted sick pay and medical attendance even if they had fallen weeks behind in their payments.' Contrast guild_box_dutch CN3=1, where arrears barred relief outright, and guild_box_brabant CN3=1, where the widow's entitlement lapsed with her fee. First form in the census where a contribution rule is documented as systematically unenforced."
LM-0436,friendly_society_england,HZ1,.NR,.NR,.NR,Prom 2010,en,ai,partial,none,unreviewed,Not addressed; Prom's subject is discipline and charity rather than the actuarial structure.
LM-0437,friendly_society_england,HZ2,P,medium,.NR,"Prom 2010, 893-894",en,ai,partial,none,unreviewed,"Same reading as guild_box_dutch and the same strain on the characteristic. The illness is indifferent; the CLAIM responds to the insurance, which is why lodges banned 'drinking, being outdoors, or working while receiving sick pay' and sent a visitor to 'investigate suspected fraud'. George Wardle was fined £6 — a de facto expulsion — 'after he falsified his eligibility for sick pay and medical attendance'. HZ2 still cannot distinguish endogenous claiming from an adversarial hazard."
LM-0438,friendly_society_england,PY0,individual-indemnity,high,.NR,"Prom 2010, 893-894",en,ai,partial,none,unreviewed,"Sick pay and medical attendance to the individual member; a surgeon was contracted for in-home visits and simple medicines, with complicated procedures excluded."
LM-0439,friendly_society_england,PY1,realised-loss,high,.NR,"Prom 2010, 893-894",en,ai,partial,none,unreviewed,"Incapacity through sickness. Fourth realised-loss form, with general_average and the two guild boxes."
LM-0440,friendly_society_england,PY2,indemnity,high,.NR,"Prom 2010, 893",en,ai,partial,none,unreviewed,Determined by the trigger; no allocation among competing claimants.
LM-0441,friendly_society_england,PY3,1,medium,.NR,"Prom 2010, 894",en,ai,partial,none,unreviewed,"A standing rate rather than a sum measured against the loss — the Durham Loyal Star of the North let a member keep 'one month's worth of sick pay (£2)', which implies a fixed weekly figure. Medium: Prom quotes no schedule."
LM-0442,friendly_society_england,VF1,communal-attestation,high,articulated,"Prom 2010, 893-894",en,ai,partial,none,unreviewed,"FIRST USE OF communal-attestation IN THE CENSUS, AND THE ROW THAT SETTLES THE VF1 QUESTION. The verifier is a fellow member, not an officer and not a document: the sick visitor is 'the fellow member sent round to offer moral support for the ill member, or to investigate suspected fraud'. NOTE WHAT HE VERIFIES — BOTH the condition AND the claimant's conduct, since lodges banned drinking, being outdoors and working while on the box. So within ONE form the mode is communal and the object is dual, while guild_box_brabant pairs an official mode with a condition object, guild_relief_england an official mode with a fault object, and craft_pension_edinburgh an official mode with a need object. Mode and object vary independently across four forms and jointly within this one. That is the discriminant-validity evidence Campbell & Fiske require and it was absent when the split was declined on 2026-08-12; see logbook 4. ENFORCEMENT WAS ALSO LAX, WHICH IS ITS OWN FINDING: visitors 'turned a blind eye', Benjamin Goodwin warned members when he would be coming round, and officers ignored district demands to stop payment. SPLIT MADE 2026-08-13: this characteristic now names the MODE only and the object is coded at VF2. The repair was a split, NOT the fourth state proposed in earlier drafts of this note — see logbook 4 for why a fourth state would have entrenched the conflation rather than removing it."
LM-0443,friendly_society_england,LS1,.NR,.NR,.NR,Prom 2010,en,ai,partial,none,unreviewed,Insolvency and the distribution of shortfall are not treated.
LM-0444,friendly_society_england,LS2,.NR,.NR,.NR,"Prom 2010, 897",en,ai,partial,none,unreviewed,"Not addressed as a claim, though Prom records surplus funds being voted to charitable purposes — the Royal Rutland Lodge at Scarborough and the Hartlepool Star of Temperance both applied surpluses by resolution of the membership, which implies the surplus was the lodge's to dispose of rather than the members'."
LM-0445,friendly_society_england,LS3,.NR,.NR,.NR,Prom 2010,en,ai,partial,none,unreviewed,Not addressed.
LM-0446,friendly_society_england,GV1,collective,high,articulated,"Prom 2010, 888-889",en,ai,partial,none,unreviewed,"'Most societies were organized on a lodge system, whereby local clubs managed their own funds, elected officers, and ran their own affairs.' Discipline is exercised by the assembled lodge — fines and expulsions are minuted, and Prom's evidence base is the fines books."
LM-0447,friendly_society_england,DR1,open-ended,high,.NR,"Prom 2010, 888-889",en,ai,partial,none,unreviewed,Standing lodges federated into orders and districts.
LM-0448,friendly_society_england,DR2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where DR1 is open-ended. Propagated .NA.
LM-0449,friendly_society_england,RB3,.NR,.NR,.NR,Prom 2010,en,ai,partial,none,unreviewed,No advance is made to members; security is not at issue.
LM-0450,friendly_society_england,PR1,0,medium,.NR,"Prom 2010, 894",en,ai,partial,none,unreviewed,"Observed absence in this source. The only risk instrument Prom records is the blunt admissions bar at forty, which is a selection rule and not a price; no premium is graded against any distribution. Note that the actuarial literature on these societies exists and is not used here — Broten on their financial viability is in the collection and would test this cell."
LM-0451,guild_box_brabant,VF2,loss-occurrence,high,articulated,"Masure 2018, 7",nl,ai,partial,none,unreviewed,The busmeester's huisbezoek establishes THAT THE MEMBER IS INCAPACITATED and nothing else — Masure records no inquiry into how the incapacity arose and no conduct condition attached to drawing. Object and mode are independent here: the same object is established documentarily in guild_box_dutch.
LM-0452,guild_box_dutch,VF2,mixed,high,articulated,"van Leeuwen 2012, 72",en,ai,partial,none,unreviewed,"CORRECTED 2026-08-13 FROM loss-occurrence/high, ON AUDIT OF VAN LEEUWEN. The certificate establishes incapacity, but it is not the only thing established, and van Leeuwen 2012, 68 lists the grounds of refusal outright: assistance was denied if the applicant 'had not been a member long enough, or if he had been sick too long or too often, was behind in paying his premiums, HAD INCIDENTAL EARNINGS THAT RESCUED HIM FROM POVERTY, or if he led an unseemly life - if, for example, he had an illness (such as venereal disease) or injury (perhaps incurred in a fight or through being drunk) ATTRIBUTABLE TO REPREHENSIBLE CONDUCT'. That is claimant-fault and claimant-need and conduct-compliance alongside loss-occurrence. Van Leeuwen 2012, 76 adds that rules voiding benefit where the insurer 'had been wilfully misled' were 'part and parcel of the rules of guild funds', with guild boxes at Groningen, Haarlem and The Hague refusing claims where the applicant was already ill at admission, understated his age, or concealed an illness. FOURTH mixed FORM - the falsification condition recorded on 2026-08-13 for splitting VF2 into a ternary per object is now MET."
LM-0453,guild_relief_england,VF2,mixed,high,articulated,"McRee 1993, 195, 205, 210-211",en,ai,partial,none,unreviewed,"TWO OBJECTS AT ONCE, AND THE LUDLOW FORMULA NAMES BOTH: relief is given 'having regard to the deserts of each, and to the means of the gild'. Need — McRee: gilds helped 'only … when such losses had reduced them to penury'. And fault — Stratford-on-Avon relieved poverty that was 'undeserved'; Cambridge St Mary denied aid to anyone impoverished 'si non per latrocinium meretricium seu aliam viam malignam'. The fact of the misfortune is not itself what is established."
LM-0454,craft_pension_edinburgh,VF2,claimant-need,high,articulated,"Allen 2022, 220 n.60",en,ai,partial,none,unreviewed,"The petition represents circumstances and the incorporation weighs them: Margaret Smibert was 'by reasen of old age and infirmitie of bodie … altogether disabled to subsist her selfe and there by reduced to extream want and poverty', and the incorporation took 'her circumstances to their seriouse Consideration'. Need, not the occurrence of a defined event and not fault — which is what makes this form the third distinct object under one mode."
LM-0455,friendly_society_england,VF2,mixed,high,articulated,"Prom 2010, 893",en,ai,partial,none,unreviewed,"THE ROW THAT FORCED THE SPLIT. The sick visitor goes 'to offer moral support for the ill member, OR to investigate suspected fraud' — condition and conduct in one office. Lodges banned 'drinking, being outdoors, or working while receiving sick pay', so what is policed while relief runs is compliance, not merely the illness. A communal mode carrying a dual object, which is the within-form separation of mode from object that Campbell & Fiske require."
LM-0456,averia_pool,VF2,.NR,.NR,.NR,Hierro Anibarro 2005,es,ai,unknown,none,unreviewed,NOT RE-EXAMINED. VF1 was coded official-adjudication before the split and the object was never asked about. Flagged in logbook 4 as one of two cells needing a return to source.
LM-0457,general_average,VF2,.NR,.NR,.NR,Harris 2023,en,ai,unknown,none,unreviewed,NOT RE-EXAMINED. VF1 was coded official-adjudication before the split. The object is very likely loss-occurrence — a jettison either happened or did not — but that must be read from source rather than assumed.
LM-0458,particular_average,VF2,.NR,.NR,.NR,Addobbati 2023,en,ai,unknown,none,unreviewed,Follows VF1=.NR.
LM-0459,craft_widows_fund_edinburgh,VF2,.NR,.NR,.NR,"Allen 2022, 239",en,ai,partial,none,unreviewed,Follows VF1=.NR; with a life-event trigger Allen records no verification act.
LM-0460,ko_hokinosawa_1820,VF2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Inapplicable: VF1 is .NA because nothing is ever claimed, so there is no verification and no object of one. Propagated .NA."
LM-0461,ko_mitarai_gin_1805,VF2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Inapplicable: VF1 is .NA because nothing is ever claimed, so there is no verification and no object of one. Propagated .NA."
LM-0462,ko_mitarai_mujin_1773,VF2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Inapplicable: VF1 is .NA because nothing is ever claimed, so there is no verification and no object of one. Propagated .NA."
LM-0463,ko_mochiyori_yutsu_1876,VF2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Inapplicable: VF1 is .NA because nothing is ever claimed, so there is no verification and no object of one. Propagated .NA."
LM-0464,ko_yamakuni_1555,VF2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Inapplicable: VF1 is .NA because nothing is ever claimed, so there is no verification and no object of one. Propagated .NA."
LM-0465,shenhui_gu_alloc,VF2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,"Inapplicable: VF1 is .NA because nothing is ever claimed, so there is no verification and no object of one. Propagated .NA."
LM-0466,friendly_society_female_england,MC1,pooling,medium,.NR,"Rusnock and Dietz 2012, 67",en,ai,partial,none,unreviewed,"Members subscribe and members are relieved, but a class of contributors takes nothing back. A Stafford roster of 1797 lists 65 HONORARY against 111 subscribing members; York's rules divide the society into 'Two Classes, viz. Honorary Members' and 'General Members', the honorary paying six shillings a year for a seat on the governing committee while being 'exempt from fines and received no benefits'. Contributors who cannot claim are outside Harris's pooling as written — the second mechanism by which that has happened, after the noodhulpen and civic levies of guild_box_dutch. The boundary was permeable: a Burton-on-Trent honorary member 'reduced in circumstances' became entitled to the same relief as the 'inferior sisterhood'."
LM-0467,friendly_society_female_england,MB1,locality,medium,.NR,"Rusnock and Dietz 2012, 64-65",en,ai,partial,none,unreviewed,"Parish-based for the most part — St Mary Redcliff, St Augustine, both Bristol parishes. A few were occupational, such as the Female Friendly Bookbinders, but Rusnock and Dietz report that most rules did not restrict by trade; where occupations are named it is to EXCLUDE, as in the society barring any woman 'that gets her living in the streets'."
LM-0468,friendly_society_female_england,MB2,1,high,articulated,"Rusnock and Dietz 2012, 64-65",en,ai,partial,none,unreviewed,"THE TIGHTEST ENTRY SCREEN IN THE CENSUS, AND IT SCREENS ON HEALTH AS WELL AS AGE. Only women 'free of any distemper or sickly constitution', in a 'good state of Health', with 'no bodily disorder or weakness' could join; 'No lame, no infirm, would be admitted'; one set of rules required that a candidate must already have had the smallpox. Concealing an illness to gain admission was 'immediate grounds for exclusion'. Age: typically capped at forty, some at thirty, minimum usually sixteen, with some societies instructing members to enrol their unmarried daughters by that age and one fining those who failed to."
LM-0469,friendly_society_female_england,MB3,voluntary,high,.NR,"Rusnock and Dietz 2012, 63-67",en,ai,partial,none,unreviewed,Subscription to a club; no compulsion.
LM-0470,friendly_society_female_england,CN1,ex-ante-periodic,high,.NR,"Rusnock and Dietz 2012, 67",en,ai,partial,none,unreviewed,"Regular subscriptions plus entrance money, with fines levied on top — members needed 'cash to pay regular subscription fees (and the fines and additional charges)'."
LM-0471,friendly_society_female_england,CN2,equal,low,.NR,"Rusnock and Dietz 2012, 65, 67",en,ai,partial,none,unreviewed,"FLAT WITHIN THE BENEFIT-BEARING CLASS AND NOT OTHERWISE, WITH TWO DEPARTURES THAT CN2 CANNOT HOLD. First, the two-class structure: honorary members paid a separate annual contribution — six shillings at York — for governance rights and no benefits. Second, and more consequentially, the ENTRANCE FEE WAS GRADED BY AGE: societies 'proved wary of registering the elderly' and 'a few groups took much older women, but only in exchange for higher entrance fees'. That is a contribution differentiated by risk, the second instance in the census after the Haarlem burial fund in guild_box_dutch. Confidence low because Rusnock and Dietz quote no schedule of rates."
LM-0472,friendly_society_female_england,CN3,1,high,.NR,"Rusnock and Dietz 2012, 67",en,ai,partial,none,unreviewed,"Stewardesses were responsible for 'levying and collecting fines', and the disciplinary range ran to 'warnings, fines, suspension of benefits' and expulsion."
LM-0473,friendly_society_female_england,HZ1,.NR,.NR,.NR,Rusnock and Dietz 2012,en,ai,partial,none,unreviewed,Not addressed; the article's subject is the definition of sickness and work rather than the actuarial structure.
LM-0474,friendly_society_female_england,HZ2,P,high,articulated,"Rusnock and Dietz 2012, 63, 70",en,ai,partial,none,unreviewed,"Same conflation as guild_box_dutch and friendly_society_england, but here the control is unusually explicit. Societies 'prohibited members from working while on sick pay', and in Bristol's First Female Protectant Providential Society, 'If one of the daily visitors found a sick member working, her relief would be terminated immediately and an official hearing convened.' The illness is indifferent; the claim is not. HZ2 still cannot separate endogenous claiming from an adversarial hazard."
LM-0475,friendly_society_female_england,PY0,individual-indemnity,high,.NR,"Rusnock and Dietz 2012, 69-70",en,ai,partial,none,unreviewed,"Weekly cash to the sick member. Rates: five shillings a week at St Mary Redcliff for the first four weeks, 'a benefit that approximated prevailing wage rates'; seven shillings and sixpence in the larger Bristol society, with 'a possible total of almost fifty pounds for long illnesses'."
LM-0476,friendly_society_female_england,PY1,realised-loss,high,articulated,"Rusnock and Dietz 2012, 63, 70",en,ai,partial,none,unreviewed,"THE TRIGGER IS FUNCTIONAL, NOT MEDICAL, AND THE RULES SAY SO: 'to be sick meant to be unable to work: illness was defined in functional rather than medical terms.' The Bristol formula is 'sick or any way affected by the Hand of God, and unable to work'. Note what the definition then EXCLUDES: the Earl-Shilton society confined full benefit to members 'whose illness, in the common course of human events, must speedily terminate in recovery or death', while 'Blindness, habitual lameness, insanity' did not qualify because 'such conditions did not interrupt a normal working life, they precluded one'."
LM-0477,friendly_society_female_england,PY2,indemnity,high,.NR,"Rusnock and Dietz 2012, 69-70",en,ai,partial,none,unreviewed,Determined by the trigger; no allocation among competing claimants.
LM-0478,friendly_society_female_england,PY3,P,high,articulated,"Rusnock and Dietz 2012, 69-70",en,ai,partial,none,unreviewed,"THE CENSUS'S FIRST TAPERED BENEFIT, WHICH IS WHY THIS IS P AND NOT 1. The sum is fixed against the loss but declines with its duration: St Mary Redcliff paid five shillings a week for four weeks and then two shillings 'until she recovered'; a Hampshire society three shillings for thirteen weeks and thereafter '1s. a week only, WHILE IT IS THOUGHT NECESSARY' — a flat cap in the first phase and a need test in the tail. St Augustine reduced after a month, capped the reduced relief at six months, and barred re-application for two months 'unless Seized with a Fever'. Permanent disability was handled separately: one society gave members who became blind half the weekly benefit for life. PY3's ternary cannot express a schedule that changes shape over the life of a claim."
LM-0479,friendly_society_female_england,VF1,communal-attestation,high,articulated,"Rusnock and Dietz 2012, 67, 70",en,ai,partial,none,unreviewed,"SECOND communal-attestation FORM, AND THE VERIFIER IS A FELLOW MEMBER BY ROTATION. 'All societies depended on the work of stewardesses, who were responsible for visiting sick members and dispensing benefits'; an officer 'usually visited the sick member once or twice per week to verify her complaints and pay her benefits', daily in the largest Bristol society. Stewardesses came to office 'through either election or strict rotation', the latter 'most common, suggesting that the duties were to be distributed equitably', serving terms of three months to a year — so the verifier is any member in turn."
LM-0480,friendly_society_female_england,VF2,mixed,high,articulated,"Rusnock and Dietz 2012, 70",en,ai,partial,none,unreviewed,"THIRD mixed, AND THE TWO OBJECTS ARE SEPARATELY EVIDENCED. Loss-occurrence: the visitor calls 'to verify her complaints'. Conduct-compliance: 'If one of the daily visitors found a sick member working, her relief would be terminated immediately and an official hearing convened.' One office, one visit, two things established — which is the pattern that forced the VF1/VF2 split and is now attested in a second tradition and a second period."
LM-0481,friendly_society_female_england,LS1,.NR,.NR,.NR,Rusnock and Dietz 2012,en,ai,partial,none,unreviewed,"Insolvency and the distribution of shortfall are not treated, though the article notes that 'A society's material survival depended upon defining how and when to compensate members' — the tapering at PY3 is the cost control, and it operates before any shortfall arises."
LM-0482,friendly_society_female_england,LS2,.NR,.NR,.NR,"Rusnock and Dietz 2012, 67",en,ai,partial,none,unreviewed,"Not addressed as a claim. Stewardesses did decide 'whether a portion of the fund could be lent with interest', which implies the fund was the society's to deploy rather than the members' to claim, but Rusnock and Dietz do not put it that way."
LM-0483,friendly_society_female_england,LS3,.NR,.NR,.NR,Rusnock and Dietz 2012,en,ai,partial,none,unreviewed,Not addressed.
LM-0484,friendly_society_female_england,GV1,collective,high,articulated,"Rusnock and Dietz 2012, 67",en,ai,partial,none,unreviewed,"'The self-governing societies thus were democratic, with each member serving as stewardess or on the committee at some point during her active membership.' Office by election or, more commonly, strict rotation; terms from three months to one year. In the two-class societies honorary members held committee seats alongside representatives elected from the general membership. Note the legal setting: these were bodies in which married women 'who had no independent standing in law' none the less voted, held office and administered funds."
LM-0485,friendly_society_female_england,DR1,open-ended,high,.NR,"Rusnock and Dietz 2012, 62-63",en,ai,partial,none,unreviewed,Standing clubs; the article works from thirty-nine sets of rules written between 1780 and 1830.
LM-0486,friendly_society_female_england,DR2,.NA,.NA,.NA,.NA,.NA,ai,.NA,none,unreviewed,Inapplicable where DR1 is open-ended. Propagated .NA.
LM-0487,friendly_society_female_england,RB3,.NR,.NR,.NR,"Rusnock and Dietz 2012, 67",en,ai,partial,none,unreviewed,"No advance is made to members. The society itself lent at interest — stewardesses determined 'whether a portion of the fund could be lent with interest' — but that is the fund as creditor, which RB3 does not ask about."
LM-0488,friendly_society_female_england,PR1,P,high,.NR,"Rusnock and Dietz 2012, 64-65",en,ai,partial,none,unreviewed,"HALF-PRESENT, AND THIS IS THE CLEAREST EX-ANTE PERIL PRICING IN A MEMBERSHIP FUND SO FAR. Two screens operate at entry: health, excluding anyone with 'any distemper or sickly constitution' or 'bodily disorder or weakness', and age, capped at forty or thirty. Where the age bar was relaxed it was relaxed FOR A PRICE — older women were admitted 'only in exchange for higher entrance fees'. That is a charge graded against expected claim, without any mortality or morbidity table, which is exactly the reading given to tontine_fr_royal. Fourth P on PR1, and the first arising from a health screen rather than an age band alone."
LM-0489,avariz_vakfi_kirkcesme,MC1,allocation,medium,.NR,"Küçük 2025, 148, 151-152",tr,ai,partial,none,unreviewed,"CODED allocation RATHER THAN pooling, AND THE REASON IS THE CENSUS'S THIRD CONTRIBUTOR-BENEFICIARY DISJUNCTION. The capital is donated: 'hali vakti yerinde olanlar kazançlarından bir kısmını ... bağışlamışlardır' - the comfortably-off gave part of their earnings - and the intended beneficiaries are 'ödeme kabiliyeti olmayan kişiler', those without the ability to pay. Donor and beneficiary sets are disjoint IN ROLE but not in community, and the first draft of this note overstated the point. Kars 2020 is explicit that the founders relieve their OWN quarter - funds set up 'kendi mahalleleri halkını bu vergi yükünden kurtarmak için', to free the people of their own quarters from this tax burden, by 'aynı yerleşim birimi eşrafından maddi gücü yerinde olanlar', those of means among the notables of the same settlement unit. So this is the York honorary-member structure of friendly_society_female_england rather than the outsider funding of guild_box_dutch: contributors sit inside the community and outside the beneficiary class. Still the third case, and still the reason MC1 needs its companion, but the three are not the same shape. The exposed do not fund the fund, so nothing is pooled among them; a hazard is shifted onto an endowment. BUT SEE THE SPLIT CANDIDATE ON MB3: Küçük states that avarız funds were capitalised EITHER by wealthy donors OR as 'mahalle ve köy ahalisinin kendi aralarında oluşturdukları bir yardım sandığı', an aid fund the inhabitants formed among themselves. The second variant would take pooling. One type row cannot hold both and Kırkçeşme evidences only the first. [verify]"
LM-0490,avariz_vakfi_kirkcesme,MB1,locality,high,articulated,"Küçük 2025, 152",tr,ai,partial,none,unreviewed,"The mahalle, and the mahalle is defined in this literature by mutual answerability: a place of people 'birbirlerini tanıyan, aynı ünite içindeki davranışlarından dolayı birbirlerine karşı sorumlu olan ve ortak bir dayanışma duygusu içinde yer alan' - who know one another, are responsible to one another for their conduct within the same unit, and stand in a common feeling of solidarity. NOTE THE ASYMMETRY BETWEEN THE TWO FUNCTIONS: relief goes to the quarter, but credit did not stop there - 'mahalle sakinleri ile civarda yerleşik olan diğer ahalinin bu sandıktan kredi kullanmasına imkân tanınmaktadır', residents AND other people settled in the vicinity could borrow. MB1 records the relief boundary; the lending boundary is wider and the characteristic cannot say so."
